t,o,h,l,c,v
1599240600000,10404.62285617,10449.99999995,10394.24556049,10409.26447485,14.8673874
1599242400000,10409.43129753,10426.69479101,10342.38869834,10390.66649998,32.55685632
1599244200000,10380.62999904,10512.48761013,10369.72420002,10512.48761013,29.36842734
1599246000000,10513.8,10544.21361212,10465.29906272,10492.0093641,44.72310073
1599247800000,10492.00937413,10593.64174124,10468.12376048,10570.20787799,41.80580204
1599249600000,10570.20787798,10600.0,10539.87568122,10545.95655487,29.34570895
1599251400000,10546.92137028,10593.79999997,10544.6870235,10587.93050452,14.98237951
1599253200000,10588.45993174,10625.04975,10544.9459694,10547.88251551,16.04898225
1599255000000,10547.88251551,10577.90954362,10538.50000001,10549.89999999,6.14105886
1599256800000,10549.89999999,10576.26255617,10518.508,10565.92953294,8.16030877
1599258600000,10569.81907134,10580.99999998,10446.30967461,10472.08899109,11.40841915
1599260400000,10461.34852778,10481.41264744,10433.27543467,10464.32285736,13.93400666
1599262200000,10464.32285736,10495.63569299,10449.02288001,10454.12872778,3.88225602
1599264000000,10454.81272296,10540.6946215,10446.28678405,10531.17481359,13.68532585
1599265800000,10549.99999999,10564.99999999,10439.81954962,10480.1446695,17.07412267
1599267600000,10480.1446695,10484.54423677,10411.79778162,10474.12513963,5.46251844
1599269400000,10474.12513965,10513.8,10461.91393769,10490.0258736,2.76246107
1599271200000,10481.61009129,10502.64956538,10437.425,10437.425,5.10185801
1599273000000,10439.83628299,10457.40680957,10413.66490406,10430.94483858,10.18462423
1599274800000,10431.28801827,10462.00976999,10395.90172948,10410.20221524,6.12406691
1599276600000,10405.15614195,10438.5276047,10393.5134053,10405.4790165,3.32735491
1599278400000,10401.40058861,10471.82364249,10372.32486335,10454.02651311,6.79834367
1599280200000,10459.13580961,10466.13510729,10404.08160181,10416.22174833,2.17171188
1599282000000,10416.22174833,10463.57069466,10400.0,10442.00150429,5.45406504
1599283800000,10443.00000003,10443.00000003,10405.51245557,10411.14763372,7.07145613
1599285600000,10409.48733716,10435.99999999,10393.17506079,10423.14363677,3.64630616
1599287400000,10420.64395248,10498.98689999,10405.50155917,10476.923762,19.2024067
1599289200000,10478.38771233,10490.36003625,10414.75857621,10439.18456241,9.8127192
1599291000000,10439.08456238,10439.08456238,10368.8565416,10411.39989984,24.2707401
1599292800000,10404.29820346,10404.29820346,10335.90725729,10353.5104687,6.98902822
1599294600000,10359.77691032,10394.87481758,10321.56656352,10325.76664735,13.4419765
1599296400000,10326.46108017,10373.59545673,10269.10000001,10360.29304624,27.78601049
1599298200000,10355.79341745,10378.63192931,10288.01213194,10288.01213194,11.66094766
1599300000000,10287.63866941,10332.01342496,10275.65962645,10301.27367101,21.38623154
1599301800000,10300.23951114,10343.20229039,10262.3676484,10282.4667731,18.2388258
1599303600000,10282.48037031,10300.48037029,10167.11285334,10195.51619024,29.52745823
1599305400000,10188.51476366,10239.60710222,10131.2456,10227.79686177,27.21807416
1599307200000,10227.79686177,10261.15401948,10069.30000002,10070.18801861,71.5939836
1599309000000,10070.18801863,10107.22032308,9974.31170755,10004.10021007,147.17090432
1599310800000,10004.20021009,10246.74371169,10001.748917,10183.81848881,56.82544284
1599312600000,10183.81848881,10313.65555834,10163.17474671,10295.96702648,61.4312726
1599314400000,10295.96703648,10341.57820496,10224.3625943,10262.77852949,35.22437017
1599316200000,10265.74811284,10338.32326884,10259.72072041,10322.985446,11.65935203
1599318000000,10322.98544603,10345.0,10278.73206611,10313.09405324,10.94577943
1599319800000,10313.09405324,10317.08557694,10252.53276901,10274.97230782,20.25704587
1599321600000,10274.97230783,10300.04218155,10209.41674829,10250.00000001,23.42677393
1599323400000,10244.30588178,10257.89453397,10025.0,10242.8491692,68.85414198
1599325200000,10242.8491692,10266.50111898,10119.21052676,10134.76618475,59.13727198
1599327000000,10134.0,10156.87511445,10052.75640279,10134.2613494,93.32198905
1599328800000,10129.10327481,10165.9678709,10048.88,10090.09360877,89.10361239
1599330600000,10098.76979745,10207.96334136,9900.0,10156.38414297,291.09857067
1599332400000,10156.38414297,10198.69867884,9901.99412533,9912.99838012,126.3153412
1599334200000,9902.19412533,10046.16451005,9880.00000004,9960.05986737,71.06953031
1599336000000,9965.0824005,10065.0,9892.95918367,10029.4767588,73.51958552
1599337800000,10034.49796473,10106.30449095,9968.52324501,10088.69525325,54.07238612
1599339600000,10088.69525325,10088.69525325,9995.83333335,10074.06671232,7.32777806
1599341400000,10077.68005853,10132.30176369,10035.0,10089.80995981,13.84840124
1599343200000,10082.56492512,10133.71,10065.00890241,10105.27130726,7.8966429
1599345000000,10105.6274697,10108.31454904,9978.09373159,9981.36129127,24.01039208
1599346800000,9989.88896852,10100.0,9959.02152718,10088.75977096,26.40733747
1599348600000,10093.30247388,10192.11893582,10085.96291229,10166.0,14.21801452
1599350400000,10163.38939018,10243.0635726,10122.80772936,10199.73953581,20.24828745
1599352200000,10189.8765795,10246.60376418,10150.25854405,10212.5712297,23.89160176
1599354000000,10209.52057617,10226.89821381,10170.97032628,10185.63191908,16.53635058
1599355800000,10185.53191907,10196.28652756,10115.0,10129.60363407,12.48288708
1599357600000,10134.40537621,10156.70576498,10055.50812181,10089.57444349,26.72696977
1599359400000,10089.37444347,10170.02896618,10055.98967069,10159.29970396,62.52516346
1599361200000,10159.29970394,10183.8,10114.43741436,10117.36026951,11.32008621
1599363000000,10113.7518001,10188.75554527,10113.7518001,10176.37855478,6.28666575
1599364800000,10179.13937767,10220.4284315,10111.431755,10123.0,11.37641694
1599366600000,10126.87490169,10150.01965392,10029.71,10050.04815257,21.42878306
1599368400000,10048.23356698,10078.82906469,9997.1015451,10070.52827837,19.44732649
1599370200000,10078.99999995,10137.39992989,10075.54744534,10124.29705308,4.90318499
1599372000000,10128.12385964,10128.12385964,10072.80142424,10075.90144548,4.7545366
1599373800000,10074.84091072,10166.41905177,10068.41036295,10161.46479857,15.56289553
1599375600000,10161.03172472,10181.4847611,10129.47438726,10170.15575579,20.2863135
1599377400000,10164.42036258,10249.35154297,10160.89003706,10229.64057536,37.79452106
1599379200000,10224.5690792,10259.30146087,10182.61707958,10195.71452406,36.40658382
1599381000000,10197.0,10260.49956981,10184.0,10242.52806049,27.57359641
1599382800000,10233.82685402,10284.57497996,10191.32628962,10237.80627649,49.11937852
1599384600000,10237.80627649,10239.99999998,10170.00000001,10215.8373845,32.81096457
1599386400000,10215.8373845,10240.99999996,10172.5518886,10183.13348765,26.1477162
1599388200000,10190.96314342,10238.5799239,10177.18943381,10235.57818211,14.2057312
1599390000000,10230.20000001,10267.67879999,10195.129885,10234.91167221,11.10142068
1599391800000,10243.64926494,10274.76455014,10220.47579828,10266.12039107,13.98343023
1599393600000,10262.4318782,10300.0,10247.54975011,10293.7,36.56983952
1599395400000,10293.74000009,10293.75000009,10232.27992916,10247.00000002,15.28271376
1599397200000,10247.0,10247.00000002,10193.4724012,10206.70936675,26.07552298
1599399000000,10219.74345131,10240.6288239,10204.55979963,10226.0,12.25921951
1599400800000,10224.88713705,10262.25647367,10188.1602003,10202.95539833,19.82198676
1599402600000,10201.67790461,10242.51147832,10173.836275,10225.40530685,23.28182442
1599404400000,10235.16330842,10244.97738899,10123.46271583,10130.56773791,18.09351906
1599406200000,10130.56773791,10192.61103501,10130.56773791,10172.66794605,16.72823766
1599408000000,10180.49529508,10235.05353662,10141.00000001,10225.0,26.25703507
1599409800000,10234.05324048,10248.99999999,10210.48634398,10241.64710195,12.40349829
1599411600000,10236.71662328,10243.03530005,10197.29536867,10199.13396775,24.89006746
1599413400000,10197.49536866,10229.61945417,10197.01358252,10206.30862431,11.64574481
1599415200000,10206.30862431,10235.0,10184.00000002,10226.0,7.09442299
1599417000000,10225.99999999,10243.87,10223.90840716,10239.6415389,5.60928613
1599418800000,10238.67011778,10253.99999998,10221.647771,10250.38419922,14.30611256
1599420600000,10240.60000002,10279.16666665,10239.90000003,10256.99181085,13.63268626
1599422400000,10258.73809352,10267.71854393,10222.0,10233.27093816,11.82393468
1599424200000,10235.99999997,10258.84854506,10222.73695362,10230.63165048,10.16649041
1599426000000,10229.83153671,10311.0,10226.1001001,10302.0,23.28317411
1599427800000,10302.10000006,10346.7746375,10279.59531301,10321.61380753,15.3318522
1599429600000,10321.61380753,10345.57266817,10214.88961146,10237.02873777,41.84281139
1599431400000,10234.3306318,10240.98805295,10184.85091411,10207.8,26.08430977
1599433200000,10208.40000001,10232.97316486,10193.69354047,10211.86587264,10.07405786
1599435000000,10219.86888971,10311.94087111,10214.94301283,10247.20146138,35.67693738
1599436800000,10249.73669534,10298.02464187,10245.00493502,10284.67451696,19.58350681
1599438600000,10284.8623095,10316.74579498,10266.96596138,10279.43875857,8.0213977
1599440400000,10280.0,10287.47469665,10233.3813733,10242.0112694,11.67699197
1599442200000,10247.6029066,10282.99999999,10240.0,10278.49277075,5.65939339
1599444000000,10275.68996954,10280.2933012,10220.42404407,10249.99999999,8.85123847
1599445800000,10247.31000055,10247.31000055,10192.3076923,10212.77860236,15.79662902
1599447600000,10207.7136026,10226.35061998,10184.00000001,10201.78303654,6.2488392
1599449400000,10201.78303654,10227.65208566,10187.49339332,10205.44902055,2.14988777
1599451200000,10202.77922186,10230.82879972,10180.6526228,10222.50116051,6.88574174
1599453000000,10216.0,10242.9155385,10170.0,10178.9996788,13.17751896
1599454800000,10172.0,10183.51956361,10142.51,10148.56668655,30.17524186
1599456600000,10153.37614951,10176.9090075,10092.0,10102.00000001,36.97703394
1599458400000,10102.00000003,10137.90437303,10064.91336406,10085.22952086,18.24018658
1599460200000,10082.99175125,10133.4451118,10064.56440786,10082.94164996,36.58445198
1599462000000,10077.37293535,10161.8,10056.97027825,10152.84979314,25.92196011
1599463800000,10156.56387024,10161.63254366,10117.72615126,10117.72615126,11.30149565
1599465600000,10116.1236922,10183.4849018,10106.91381055,10169.32408312,9.74248698
1599467400000,10176.071486,10185.71991355,10135.31863939,10135.31863939,20.85537334
1599469200000,10142.7341121,10167.56457421,10125.97592828,10167.20078121,11.6472012
1599471000000,10172.01680291,10177.24771465,10106.90673049,10114.55701157,9.53911392
1599472800000,10114.35701157,10154.3996439,10082.06279951,10093.76546077,18.15087723
1599474600000,10085.49048232,10108.77496734,10060.75359292,10071.61028231,21.11382768
1599476400000,10071.00762632,10140.40000002,10021.96186661,10035.00009003,44.23106328
1599478200000,10047.46121997,10059.08390243,10000.0,10025.0,47.9197795
1599480000000,10022.00785752,10062.85185019,9950.48900492,9996.40135938,61.35603518
1599481800000,9988.94618146,9992.22234065,9880.21777396,9943.05229105,150.10015883
1599483600000,9943.05229105,10079.7176,9874.770145,10011.78664991,154.90267327
1599485400000,10008.10734754,10120.39196834,9989.21670495,10080.0,41.28030747
1599487200000,10077.31136999,10086.99999998,10035.0,10078.11231202,34.88529057
1599489000000,10075.0,10077.46891899,9987.62198491,10017.97163858,45.81217005
1599490800000,10017.77760872,10142.36285381,9979.91934702,10120.59347031,28.66508731
1599492600000,10130.11984085,10163.59999999,10100.89717514,10141.6394889,27.12786151
1599494400000,10144.54058755,10228.8865825,10111.86377858,10189.22944175,43.16834785
1599496200000,10185.4345498,10214.67187252,10167.8799692,10192.13825923,39.18555506
1599498000000,10200.5200005,10206.56030247,10163.153,10186.31083896,23.09810326
1599499800000,10185.40000002,10193.90966995,10155.37537702,10163.3818055,11.95328502
1599501600000,10162.88183049,10191.65762562,10155.37537703,10161.21803549,9.39614458
1599503400000,10160.027976,10199.75543437,10160.027976,10170.20116086,18.84506082
1599505200000,10172.86861799,10222.66315943,10169.00000001,10205.1357665,5.83803536
1599507000000,10205.13576651,10214.670708,10136.32022,10147.5088229,50.91614261
1599508800000,10147.76964076,10150.40245449,10094.11271271,10133.87328101,21.09787883
1599510600000,10134.68796821,10157.08600498,10121.213914,10145.9172705,10.13357648
1599512400000,10152.33759149,10182.367126,10150.00000006,10164.81821549,5.39954293
1599514200000,10164.8582175,10182.42866999,10136.67027249,10155.63642601,5.92039627
1599516000000,10158.16054854,10214.54920454,10158.16054854,10214.54920454,27.5193249
1599517800000,10214.54920455,10392.09838977,10214.47925055,10381.32170419,95.32204443
1599519600000,10387.93190339,10400.0,10344.27558107,10353.82284034,17.35179546
1599521400000,10364.39819394,10388.13798697,10346.00786604,10371.08348926,15.54282775
1599523200000,10372.67860797,10432.64741572,10324.4539145,10336.12874467,56.52158663
1599525000000,10336.12874468,10367.99405171,10312.29435951,10323.22381802,21.61185601
1599526800000,10319.53400251,10365.99999999,10318.22381802,10352.75779714,20.12970247
1599528600000,10353.8817772,10353.8817772,10311.99999983,10311.99999983,8.09366065
1599530400000,10310.99999999,10349.78879121,10308.34539151,10349.78879121,9.7095909
1599532200000,10346.52264801,10352.93671959,10335.51675001,10338.60304398,6.42860931
1599534000000,10340.0,10349.0,10315.0,10317.4858485,19.46415333
1599535800000,10317.4858485,10326.383655,10297.36272253,10300.04416334,3.81650895
1599537600000,10301.84285488,10319.66665073,10269.13754186,10269.13754186,10.7718716
1599539400000,10274.20089899,10281.94800282,10239.86830741,10268.08657003,22.29661234
1599541200000,10268.28440721,10283.65428338,10250.34745701,10260.1829835,8.66344998
1599543000000,10258.52704804,10274.14368149,10225.0,10225.52125049,12.81638415
1599544800000,10225.52125048,10271.52355049,10223.28187865,10267.70000006,10.51159464
1599546600000,10267.70000006,10309.37496496,10232.44416087,10306.10016846,16.62333324
1599548400000,10306.10016846,10308.73607842,10266.48252449,10269.91647849,9.33852885
1599550200000,10269.91647848,10279.88598,10239.37985127,10263.80104191,16.03200331
1599552000000,10264.45782966,10329.2056,10226.14369149,10234.34120142,23.64830787
1599553800000,10234.78498749,10234.78498749,10150.00000001,10170.8010386,35.44723103
1599555600000,10171.9753527,10199.99999998,10141.34414031,10168.71837395,7.22591581
1599557400000,10161.33850153,10181.26248563,10018.98549964,10018.98549964,31.52287764
1599559200000,10015.72794047,10066.66666666,9991.688,10011.18970652,35.34696854
1599561000000,10015.84392337,10058.36806771,9978.8546625,10042.06657402,33.69713644
1599562800000,10047.28640592,10075.26299647,9990.4304535,10001.65665487,24.75407692
1599564600000,10000.0,10030.6343695,9936.3493982,9982.43698755,40.73390361
1599566400000,9982.43698755,10011.14583821,9925.555,9989.00000001,22.10566797
1599568200000,9989.0,10049.96586999,9961.46067848,10011.52689579,31.29205702
1599570000000,10011.5268958,10026.49879125,9950.0,9953.93767196,16.60451069
1599571800000,9955.4677485,10024.37025882,9927.75826532,9995.09357836,28.28517712
1599573600000,9995.09357836,10127.10109,9981.50300936,10124.33534945,47.82750916
1599575400000,10126.09440811,10144.39841716,10085.43808875,10099.56496295,21.39566827
1599577200000,10085.83937868,10150.00000001,10080.09337501,10119.06793502,44.63064825
